"first_name","last_name","years"
"Haldun","Rothenberg","1986"
"Vitaly","Himler","1986"
"Tooru","Cyre","1986"
"Kauko","Hasham","1986"
"Mircea","Halloran","1986"
"Lorien","Sabnani","1986"
"Gian","Prochazka","1986"
"Kinh","Pettis","1986"
"Shen","Vecchi","1986"
"Jongsuk","Baak","1986"
"Khalil","Versino","1986"
"Martien","Stavenow","1986"
"Xiadong","Onuegbe","1986"
"Halsur","Swan","1986"
"Serif","Narlikar","1986"
"Aluzio","Cangellaris","1986"
"Ranan","Gunderson","1986"
"Elgin","Schicker","1986"
"Susuma","Jiang","1986"
"Halsur","Sidje","1986"
"Gift","Solares","1986"
"Atreye","Ligten","1986"
"Masoud","Pusterhofer","1986"
"Muneo","Zockler","1986"
"Khoa","Zastre","1986"
"Ebru","Demeyer","1986"
"Kazuhiko","Broomell","1986"
"Giap","Eastman","1986"
"Hatsukazu","Pappas","1986"
"Arie","Bugaenko","1986"
"Zito","Passino","1986"
"Kannan","Krychniak","1986"
"Aral","Dulin","1986"
"Leah","Rullman","1986"
"Soenke","Uhrig","1986"
"Guther","Swist","1986"
"Lalit","Lemarechal","1986"
"Prodip","Pileggi","1986"
"Dietrich","Papastamatiou","1986"
"Hatsukazu","Domenig","1986"
"Leucio","Peir","1986"
"Geraldo","Dolinsky","1986"
"Mokhtar","Siegrist","1986"
"Guther","Basart","1986"
"Sibyl","Geffroy","1986"
"Leandro","Sigstam","1986"
"Achilleas","Frolund","1986"
"Alper","Kroll","1986"
"Yuguang","Dratva","1986"
"Oddvar","Lamparter","1986"
"Spyrose","Bridgland","1986"
"Elliott","Staudhammer","1986"
"Arfst","Farrar","1986"
"Leandro","Caine","1986"
"Rajmohan","Varman","1986"
"Demin","Cappelletti","1986"
"Sibyl","Deyuan","1986"
"Abdelghani","Waeselynck","1986"
"Randi","Oppitz","1986"
"Harngdar","Herber","1986"
"Odoardo","Erol","1986"
"Marko","Kropf","1986"
"Rosine","Docker","1986"
"Dinah","Mellouli","1986"
"Remco","Stille","1986"
"Oddvar","Lunn","1986"
"Dietrich","Rodier","1986"
"Paddy","Orsini","1986"
"Takushi","Zwicker","1986"
"Mizuhito","Tibblin","1986"
"Frazer","McConalogue","1986"
"Mario","Avouris","1986"
"Dines","Glinert","1986"
"Valdiodio","Fritzsche","1986"
"Ashish","Douceur","1986"
"Tamiya","Stiles","1986"
"Jinpo","Itschner","1986"
"Cedric","Kenevan","1986"
"Xinglin","Bellmore","1986"
"Miyeon","Lammel","1986"
"Saniya","Capobianchi","1986"
"Gianluca","Suessmith","1986"
"Constantino","Taubenfeld","1986"
"Wonhee","Tiemann","1986"
"Shawna","Papsdorf","1986"
"Zissis","Viele","1986"
"Janche","Leaver","1986"
"Danel","Foote","1986"
"Tsuneo","Rebaine","1986"
"Youjian","Krone","1986"
"Chiranjit","Simmen","1986"
"Torsten","Brookman","1986"
"Rasiah","Vidya","1986"
"Giri","Plump","1986"
"Aris","Rusterholz","1986"
"Jiann","Merli","1986"
"Naftali","McConalogue","1986"
"Temple","Pietrzykowski","1986"
"Zeydy","Hockney","1986"
"Hongzue","Chaudhury","1986"
"Shugo","Waymire","1986"
"Terresa","Veeraraghavan","1986"
"Hinrich","Rattan","1986"
"Aksel","Zedlitz","1986"
"Katsuyuki","Eldridge","1986"
"Shaibal","Ushiama","1986"
"Masaki","Riesenhuber","1986"
"Hidekazu","Selenyi","1986"
"Demin","Kaelbling","1986"
"Hatim","Kandlur","1986"
"Mayuko","Akaboshi","1986"
"Danny","Narahari","1986"
"Taiji","Ferretti","1986"
"Siddarth","Rosti","1986"
"Chanjung","Aseltine","1986"
"Mandell","Remmele","1986"
"Mang","Serov","1986"
"Jenwei","Gill","1986"
"JiYoung","Magliocco","1986"
"Mingzeng","Lamba","1986"
"Renny","Iisaku","1986"
"Ortrun","Penn","1986"
"Itzchak","Rosay","1986"
"Taizo","Showalter","1986"
"Xiaobin","Kulisch","1986"
"Zhiwei","Biron","1986"
"Mani","Nastansky","1986"
"Patricia","Fairtlough","1986"
"Ronnie","Kushner","1986"
"Gill","Lamba","1986"
"Bernice","Figueira","1986"
"Alassane","Shihab","1986"
"Lalit","Hiyoshi","1986"
"Adel","Tischendorf","1986"
"Claude","Sommen","1986"
"Lansing","Chelton","1986"
"Mihalis","Hasham","1986"
"Shaz","Kossowski","1986"
"Elvis","Neimat","1986"
"Anoosh","Plavsic","1986"
"Yoshimitsu","Farris","1986"
"Sadegh","Matheson","1986"
"Howell","Raczkowsky","1986"
"Chuanti","Swiler","1986"
"Weiru","Garrabrants","1986"
"Chenyi","Rabehasaina","1986"
"Siddarth","Jording","1986"
"Ekawit","Kossowski","1986"
"Kazuhito","Heemskerk","1986"
"Oldrich","Delgrange","1986"
"Dmitri","Schueller","1986"
"Guenter","Renear","1986"
"Hsiangchu","Eugenio","1986"
"Faiza","Rodham","1986"
"Arto","Rosin","1986"
"Arup","Luke","1986"
"Anoosh","Escriba","1986"
"Jixiang","Kobara","1986"
"Trygve","Polajnar","1986"
"Harngdar","Schaaf","1986"
"Mayuri","Chenoweth","1986"
"Murthy","Neiman","1986"
"Woody","Bazelow","1986"
"Arnould","Farrar","1986"
"Charmane","Kobuchi","1986"
"Tetsurou","Taubman","1986"
"Brendon","Dalton","1986"
"Baruch","Marletta","1986"
"Randi","Zyda","1986"
"Georg","Skogmar","1986"
"Mamdouh","Cusworth","1986"
"Hongzhu","Renear","1986"
"Gal","Slaats","1986"
"Huan","Flanders","1986"
"Adin","Basart","1986"
"Saeko","Argence","1986"
"Yucai","Felder","1986"
"Manibrata","Ellozy","1986"
"Hironoby","Mahmud","1986"
"Bokyung","Perez","1986"
"Morrie","Iisaku","1986"
"Chiradeep","Salverda","1986"
"Dante","Gubsky","1986"
"Basant","Aamodt","1986"
"Mototsugu","Warwick","1986"
"Candido","Speel","1986"
"Aron","Bain","1986"
"Abdelwaheb","Collette","1986"
"Ulf","Demeyer","1986"
"Lijia","Schaap","1986"
"Aram","Pettis","1986"
"Djenana","Kragelund","1986"
"Otmar","Ducloy","1986"
"Wayne","Chaudhuri","1986"
"Neelam","Wegerle","1986"
"Marsja","Ramamoorthy","1986"
"Kazuhito","Gonthier","1986"
"Berto","Rissanen","1986"
"Stabislas","Rosin","1986"
"Subir","Solares","1986"
"Kristine","Bugrara","1986"
"Fusako","Bondorf","1986"
"Nectarios","Staylopatis","1986"
"Kristine","Viele","1986"
"DAIDA","Gopalakrishnan","1986"
"Richara","Cronan","1986"
"Chikara","Anandan","1986"
"Kiyokazu","Litzler","1986"
"Make","Redmiles","1986"
"Marlo","Shokrollahi","1986"
"Mats","Maquelin","1986"
"Frederique","Slutz","1986"
"Pohua","Macedo","1986"
"Candida","Otillio","1986"
"Thodoros","Kawashimo","1986"
"Shakhar","Rebaine","1986"
"Hsiangchu","Apsitis","1986"
"Mantis","Calkin","1986"
"Xiong","Rotem","1986"
"Hatim","Peng","1986"
"Lubomir","Cyre","1986"
"Rutger","Milicic","1986"
"Amalendu","Varker","1986"
"Alejandra","Duclos","1986"
"Mona","Piazza","1986"
"Peer","Coors","1986"
"Pintsang","Ramsak","1986"
"Tayeb","Seuren","1986"
"Yakkov","Servieres","1986"
"Kristof","Conde","1986"
"Hitomi","Wendorf","1986"
"Tetsushi","Cunliffe","1986"
"Pranas","Naudin","1986"
"Stella","Haldar","1986"
"Raimond","Panienski","1986"
"Kotesh","Broomell","1986"
"Eishiro","Curless","1986"
"Padma","Binding","1986"
"Arup","Erman","1986"
"Kellyn","Jullig","1986"
"Florina","Eickenmeyer","1986"
"Jaihie","Rosiles","1986"
"Weijing","Lundstrom","1986"
"Munir","Swist","1986"
"Maya","Asser","1986"
"Dhritiman","Osgood","1986"
"Aiichiro","Sidje","1986"
"Jiann","Cusworth","1986"
"Kyoichi","Schoegge","1986"
"Xiaoheng","Hennebert","1986"
"Elvia","Bratsberg","1986"
"Shunichi","Assaf","1986"
"Tzvetan","Coors","1986"
"Panayotis","Gerlach","1986"
"Oddvar","Mandelberg","1986"
"Fei","Champarnaud","1986"
"Aamer","Hooghiemstra","1986"
"Junsik","Anily","1986"
"Radhika","Lorys","1986"
"Utz","Bernardeschi","1986"
"Sasan","Binkley","1986"
"Uno","Schlenzig","1986"
"Radhakrishnan","Murrill","1986"
"Lalit","Tyugu","1986"
"Bluma","Vendrig","1986"
"Satosi","Rissland","1986"
"Stella","Prochazka","1986"
"Foong","Templeman","1986"
"Isaac","Luiz","1986"
"Visit","Passino","1986"
"Randi","Baar","1986"
"Rosine","Meriste","1986"
"Goetz","Zlotek","1986"
"Gurbir","Rahimi","1986"
"Chriss","Hennebert","1986"
"Ibibia","Rubsam","1986"
"Uta","Haumacher","1986"
"Geoffry","Benantar","1986"
"Eirik","Yeung","1986"
"Xiadong","Perry","1986"
"Sachem","Luders","1986"
"Haldun","Swick","1986"
"Lijia","Heering","1986"
"Radhakrishnan","Katzenelson","1986"
"Mooi","Begiun","1986"
"Khalil","Schoegge","1986"
"Kiam","Itschner","1986"
"Shunichi","Cyre","1986"
"Zita","Standera","1986"
"Radoslaw","Ravishankar","1986"
"Bezalel","Argence","1986"
"Fumino","Andreotta","1986"
"Kristina","Qiwen","1986"
"Guoxiang","Cichocki","1986"
"Baruch","Sommer","1986"
"Zeljko","Maksimenko","1986"
"Zengping","Kroll","1986"
"Gianluca","Kopetz","1986"
"Freyja","Pappas","1986"
"Mechthild","Birge","1986"
"Jiang","Bierbaum","1986"
"Uinam","Glowinski","1986"
"Hatem","Apsitis","1986"
"Arto","Linares","1986"
"Syozo","Koyama","1986"
"Dannz","Bridgland","1986"
"Gay","Chiodo","1986"
"Brewster","Savasere","1986"
"Akeno","Berztiss","1986"
"Tonny","Perin","1986"
"Moti","Przulj","1986"
"Salvador","Montresor","1986"
"Sanjai","Boyle","1986"
"Ziya","Axelband","1986"
"Baoqiu","Prenel","1986"
"Willard","Rouquie","1986"
"Danel","Pleszkun","1986"
"Martina","Akazan","1986"
"Tua","Sifakis","1986"
"Xinan","Lorys","1986"
"Jessie","Basagni","1986"
"Magdalena","Besancenot","1986"
"Filipe","Lowrie","1986"
"Ayonca","Vuskovic","1986"
"Sadun","Luon","1986"
"Janalee","Lodder","1986"
"Evgueni","Kavvadias","1986"
"Gennady","Reistad","1986"
"Kristof","Thebaut","1986"
"Youjian","Cronau","1986"
"Arunachalam","Perez","1986"
"Demos","Speer","1986"
"Ishfaq","Christianini","1986"
"Adamantios","Rousseau","1986"
"Babette","Menhoudj","1986"
"Gal","Hettesheimer","1986"
"Remco","Cangellaris","1986"
"Fox","Swiss","1986"
"Atreyi","Azevdeo","1986"
"Mani","Huxford","1986"
"Demos","Swiss","1986"
"Zhilian","Garigliano","1986"
"Mayuri","Manderick","1986"
"Shan","Lamba","1986"
"Phuoc","Denos","1986"
"Kauko","Panienski","1986"
"Seshu","Anger","1986"
"Ulises","Facello","1986"
"Mack","Nyanchama","1986"
"Munehiko","Dayang","1986"
"Ranan","Daescu","1986"
"Rosalie","Ibel","1986"
"Kotesh","Benaini","1986"
"Candido","Ramsey","1986"
"Takanari","Wursthorn","1986"
"Lalit","Waterhouse","1986"
"Christophe","Spinelli","1986"
"Fabrizio","Lalonde","1986"
"Ioana","Gente","1986"
"Panayotis","Pargaonkar","1986"
"Irena","Bressoud","1986"
"Jenwei","Yemenis","1986"
"Mohd","Rotem","1986"
"Jovan","Parveen","1986"
"Falguni","Michaels","1986"
"Jinxi","Suri","1986"
"Murthy","Knightly","1986"
"Piyush","Brickell","1986"
"Guther","Duclos","1986"
"Takahira","Lagarias","1986"
"Saeko","Lichtman","1986"
"Emran","Zultner","1986"
"Younwoo","Skogmar","1986"
"Anwar","Zallocco","1986"
"Georgi","Sluis","1986"
"Kien","Ebeling","1986"
"Marsha","Huttel","1986"
"Tesuya","Puppe","1986"
"Alselm","Zobel","1986"
"Souichi","Shimshoni","1986"
"Lokesh","Flanders","1986"
"Murthy","Heuser","1986"
"Teruyuki","Bratsberg","1986"
"Shuzo","Heijenga","1986"
"Oddvar","Krybus","1986"
"Marla","Guerreiro","1986"
"Dannz","Sichman","1986"
"Nahid","Facello","1986"
"Lakshmi","Eldridge","1986"
"Anyuan","Veldwijk","1986"
"Yongmin","Ramsay","1986"
"Tetsurou","Wursthorn","1986"
"Along","McFarlin","1986"
"Changho","Mapelli","1986"
"Zongyan","Ruemmler","1986"
"Mototsugu","Highland","1986"
"Rajmohan","Pettey","1986"
"Angel","Erde","1986"
"Shichao","Braunschweig","1986"
"Supot","Knightly","1986"
"Alain","Facello","1986"
"Aksel","Snedden","1986"
"Charmane","Schicker","1986"
"Barry","Sherertz","1986"
"Zine","Encarnacion","1986"
"Fumiko","Rande","1986"
"Adin","Harnett","1986"
"Leaf","Azumi","1986"
"Filipp","Christianini","1986"
"Moheb","Janocha","1986"
"Aral","Angelopoulos","1986"
"Adhemar","Kinley","1986"
"Mountaz","Sevcikova","1986"
"Geraldo","Pauthner","1986"
"Sarita","Baek","1986"
"Marla","Openshaw","1986"
"Goncalo","Reeker","1986"
"Arie","Nishimukai","1986"
"Ger","Schusler","1986"
"Kerryn","Lanzelotte","1986"
"Masadi","Smailagic","1986"
"Marsal","Waterhouse","1986"
"Luigi","Cincotta","1986"
"Lucian","Vieth","1986"
"Sanjoy","Roisin","1986"
"Danai","Sadowsky","1986"
"Seshu","Rissland","1986"
"Ymte","Busillo","1986"
"Sadok","Basawa","1986"
"Khue","Klassen","1986"
"Etsuo","Covnot","1986"
"Rasiah","Binding","1986"
"Christoper","DiGiano","1986"
"Fay","Underwood","1986"
"Munenori","Jiafu","1986"
"Toshimo","Basagni","1986"
"Guther","Pappas","1986"
"Matt","Toyoshima","1986"
"Fumino","Gilg","1986"
"Dinah","Christ","1986"
"Mabo","Rosenbaum","1986"
"Mariangiola","Vilarrasa","1986"
"Aris","Ginesta","1986"
"Youngkon","Bultermann","1986"
"Xiaoshan","Kroha","1986"
"Nahla","Bamford","1986"
"Shridhar","Azevdeo","1986"
"Siddarth","Ellozy","1986"
"Hidekazu","Lorie","1986"
"Leaf","Boreale","1986"
"Adel","Matteis","1986"
"Sajjan","Takkinen","1986"
"Achilleas","Seiwald","1986"
"Baruch","Plesums","1986"
"Tetsurou","Gammage","1986"
"Toshiki","Heyers","1986"
"Giap","Salverda","1986"
"Changho","Dehkordi","1986"
"Kenton","Bahr","1986"
"Danil","Panwar","1986"
"Ioana","Matzel","1986"
"Giordano","Pietrzykowski","1986"
"Honglan","Maksimenko","1986"
"Takahira","Pargas","1986"
"Xudong","Bodoff","1986"
"Taizo","Kushner","1986"
"Kinh","Jumpertz","1986"
"Maja","Schmiedel","1986"
"Nahid","Birge","1986"
"Kristina","Steenbeek","1986"
"Barton","Jonsson","1986"
"Bikash","Ozeki","1986"
"Arno","Bashian","1986"
"Kwangsub","Hitomi","1986"
"Duro","Kavanagh","1986"
"Janalee","Shumilov","1986"
"Xuejun","Denos","1986"
"Qunsheng","Orlowski","1986"
"Saeko","Shiratori","1986"
"Yoshimitsu","Paludetto","1986"
"Kristine","Range","1986"
"Adin","Roison","1986"
"Sham","Hofman","1986"
"Takahira","Motley","1986"
"Tse","Lortz","1986"
"Vojin","Siksek","1986"
"Cathie","Guerreiro","1986"
"Gopalakrishnan","Dredge","1986"
"Percy","Crabtree","1986"
"Wojceich","Lichtman","1986"
"Mingdong","Leivant","1986"
"Yuriy","Krybus","1986"
"Kristinn","Kalloufi","1986"
"Kaijung","Halevi","1986"
"Aleksander","Linares","1986"
"Radhia","Staudhammer","1986"
"Fuqing","Xiaoshan","1986"
"Marsha","Dayana","1986"
"Xiaoshan","Serot","1986"
"Tru","Gulik","1986"
"Perry","Sullins","1986"
"Danel","Bouloucos","1986"
"Barry","Gargeya","1986"
"Shmuel","Kirkerud","1986"
"Sachin","Ranka","1986"
"Gretta","Hammerschmidt","1986"
"Shaowei","Krohm","1986"
"Cullen","Gimarc","1986"
"Dante","Hofting","1986"
"Leif","Senzako","1986"
"Caolyn","Rotem","1986"
"Juyoung","Kaminger","1986"
"Zine","Rothe","1986"
"Mariangiola","Milicia","1986"
"Vojin","Ratzlaff","1986"
"Elvis","Sambasivam","1986"
"Nimmagadda","Figueira","1986"
"Zhaofang","Setia","1986"
"Dung","Przulj","1986"
"Herbert","Iisaka","1986"
"Adin","Azulay","1986"
"Pascal","Quaggetto","1986"
"Barton","Kruskal","1986"
"Srinidhi","Oxman","1986"
"Mohd","Genin","1986"
"Toshimori","Benveniste","1986"
"Giordano","Maquelin","1986"
"Guenter","Ghemri","1986"
"Yannis","Conti","1986"
"Dipayan","Kugler","1986"
"Surveyors","Grospietsch","1986"
"Holgard","Vecchi","1986"
"Sasan","Lemarechal","1986"
"Pranas","Przulj","1986"
"Dzung","Sambasivam","1986"
"Leah","Ellozy","1986"
"Gou","Haddadi","1986"
"Zhensheng","Lakshmanan","1986"
"Jeong","Kusalik","1986"
"Gererd","Ellozy","1986"
"Kristof","Kaltofen","1986"
"Dietrich","Zedlitz","1986"
"Genta","Thiria","1986"
"Zengping","Ushiama","1986"
"Duro","Magalhaes","1986"
"Yannik","Reinhard","1986"
"Kien","Wegerle","1986"
"Heeju","Bernardinello","1986"
"Barna","Schaar","1986"
"Shugo","Piancastelli","1986"
"Odoardo","Karunanithi","1986"
"Subir","Leonhardt","1986"
"Serenella","Petereit","1986"
"Fox","Swen","1986"
"Jiann","Lalonde","1986"
"Shigenori","Murrill","1986"
"Denis","Ranum","1986"
"Chanjung","Stiles","1986"
"Yongdong","Schonegge","1986"
"Manibrata","Ciolek","1986"
"Brigham","Preusig","1986"
"Geoffrey","Backhouse","1986"
"Basil","Erol","1986"
"Kristof","Champarnaud","1986"
"Hercules","Ushiama","1986"
"Luise","Collette","1986"
"Gennady","Dusink","1986"
"Joydip","Dusink","1986"
"Mang","Spinelli","1986"
"Shih","Bach","1986"
"Xianlong","Baer","1986"
"Lijie","Rissland","1986"
"Jackson","Hardjono","1986"
"Richard","Hiroyama","1986"
"Nevin","Orlowski","1986"
"Barton","Koblitz","1986"
"Augustine","Mundy","1986"
"Gaurav","Iacovou","1986"
"Ulises","Muntz","1986"
"George","Uhrig","1986"
"Shir","Mukaidono","1986"
"Vidya","Monarch","1986"
"Sadok","Simmel","1986"
"George","Peternell","1986"
"Ebru","Willoner","1986"
"Insup","Eiter","1986"
"Eldridge","Leppanen","1986"
"Ute","Schurmann","1986"
"Krassimir","Bazzichi","1986"
"Kwangjo","Wiegley","1986"
"Jovan","Plessier","1986"
"Hausi","Krichel","1986"
"Kokou","Suri","1986"
"Patricia","Czaja","1986"
"Shigeichiro","Schapiro","1986"
"Kwun","Lienhardt","1986"
"Foong","Pettis","1986"
"Yefim","Gopalakrishnan","1986"
"Kenton","Merle","1986"
"Gurbir","Klyachko","1986"
"Subbu","Wegerle","1986"
"Goetz","Walston","1986"
"Jongsuk","Rossi","1986"
"Teruyuki","Alameldin","1986"
"Filipp","Velasco","1986"
"Barna","Ranum","1986"
"Munehiko","Laventhal","1986"
"Elvia","Mawatari","1986"
"Shahaf","Parveen","1986"
"JoAnne","Rahier","1986"
"Seongbin","Ariola","1986"
"Martial","Onuegbe","1986"
"Willard","Pews","1986"
"Pascal","Benzmuller","1986"
"Falguni","Tokunaga","1986"
"Kensei","Hoogerwoord","1986"
"Ebbe","Baba","1986"
"Jeanna","Hedayat","1986"
"Paloma","Luby","1986"
"Shichao","Birdsall","1986"
"Falguni","Cherinka","1986"
"Suvo","Menyhert","1986"
"Susanna","Gyimothy","1986"
"Mingsen","Cromarty","1986"
"Jouni","Kuszyk","1986"
"JoAnne","Carrera","1986"
"Masasuke","Castellani","1986"
"Stamatina","Dulli","1986"
"Renee","Buchter","1986"
"Atreyi","Krychniak","1986"
"Shim","Versino","1986"
"Subir","Dichev","1986"
"Alair","Kalafatis","1986"
"Shirish","Ratnaker","1986"
"Brigham","Bierbaum","1986"
"Almudena","Matheson","1986"
"Murthy","Huhdanpaa","1986"
"Paraskevi","Antonakopoulos","1986"
"Panayotis","Jansen","1986"
"Guther","Vakili","1986"
"Barry","Rindone","1986"
"Masoud","Gunderson","1986"
"Manibrata","Gaughan","1986"
"Yahiko","Waterhouse","1986"
"Chuanti","Tsunoo","1986"
"Pragnesh","Litzler","1986"
"Beshir","Crabtree","1986"
"Almudena","Ashish","1986"
"Hatem","Danlos","1986"
"Mads","Ermel","1986"
"Fusako","Kohling","1986"
"Moty","Reistad","1986"
"Duri","Baaleh","1986"
"Mohammad","Ghandeharizadeh","1986"
"Behnaam","Ecklund","1986"
"Dhritiman","Vandervoorde","1986"
"Vitaly","McClurg","1986"
"Nitsan","Snyers","1986"
"Vesna","Rindone","1986"
"Gretta","Nishimukai","1986"
"Seshu","Kugler","1986"
"Chuanyi","Speel","1986"
"Vesna","Trystram","1986"
"Elzbieta","Birta","1986"
"Parviz","Rindone","1986"
"Steve","Apsitis","1986"
"Shuky","Picht","1986"
"Arlette","Nannarelli","1986"
"Kwee","Ramsak","1986"
"Deborah","Penttonen","1986"
"Arch","Basawa","1986"
"Elvis","Terkki","1986"
"Sergi","Dengi","1986"
"Sarita","Axelband","1986"
"Giordano","Brickell","1986"
"Izaskun","Alpay","1986"
"Armond","Puoti","1986"
"Nigel","Vickson","1986"
"Margo","Marciano","1986"
"Shakhar","Vitiello","1986"
"Tiina","Massonet","1986"
"Georg","Hardjono","1986"
"Gaetan","Vigier","1986"
"Alenka","Cardazo","1986"
"Arto","Schlegelmilch","1986"
"Shigehiro","Suri","1986"
"Conor","Streit","1986"
"Amabile","Zschoche","1986"
"DeForest","Zucker","1986"
"Chaoyi","Kaiserswerth","1986"
"Toong","Veldwijk","1986"
"Feiyu","Rajala","1986"
"Xuedong","Lunn","1986"
"Ottavia","Callaway","1986"
"Kwun","Kuzuoka","1986"
"Kristine","Segond","1986"
"Karoline","Luby","1986"
"Vatsa","Rothenberg","1986"
"Jouko","Zaumen","1986"
"Shmuel","Fasbender","1986"
"Shir","Stille","1986"
"Aram","Pettis","1986"
"Kellyn","Molenaar","1986"
"Ipke","Riexinger","1986"
"Yongmin","Weisert","1986"
"Yuguang","Fritzsche","1986"
"Laurentiu","Menhoudj","1986"
"Eishiro","Munro","1986"
"Margareta","Akiyama","1986"
"Kolar","Goldhammer","1986"
"Adin","Kawashima","1986"
"Koichi","Flasterstein","1986"
"Anneli","Passafiume","1986"
"Bouchung","Luck","1986"
"Steve","Ponthieu","1986"
"Rutger","Reinhard","1986"
"Satosi","Passino","1986"
"Elrique","Brookner","1986"
"Jeong","Iwayama","1986"
"Hironobu","Chachaty","1986"
"Vitaly","Cesareni","1986"
"Anneli","Laurillard","1986"
"Bader","Melski","1986"
"Rosalyn","Eiter","1986"
"Keiichiro","Negoita","1986"
"Lucien","Bernardeschi","1986"
"Ziya","DuCasse","1986"
"Yurij","Andreotta","1986"
"Hercules","Thambidurai","1986"
"Ronghao","Tischendorf","1986"
"Goh","Gargeya","1986"
"Bilhanan","Griswold","1986"
"Elgin","Kushner","1986"
"Arch","Valtorta","1986"
"Janalee","Broder","1986"
"Genevieve","Gill","1986"
"Guadalupe","Reeker","1986"
"Shigeo","Servieres","1986"
"Lenore","Gustavson","1986"
"Moon","Sadowsky","1986"
"Conal","Lamma","1986"
"Muneo","Marshall","1986"
"Kristinn","Rande","1986"
"Takushi","Gecsei","1986"
"Remzi","Masada","1986"
"Shakhar","Pero","1986"
"Edwin","Spelt","1986"
"Mats","Bojadziev","1986"
"Uwe","Sessa","1986"
"Uno","Zweizig","1986"
"Guther","Kusalik","1986"
"Chenyi","Kamble","1986"
"Leandro","Heuser","1986"
"Valeri","Rosis","1986"
"Oscal","Desikan","1986"
"Zito","McAlpine","1986"
"Pasqua","Schapire","1986"
"Hidekazu","Linares","1986"
"Gill","Lanphier","1986"
"Krisda","Openshaw","1986"
"Tuval","Welham","1986"
"Dante","Plesums","1986"
"Chriss","Servieres","1986"
"Francoise","Birdsall","1986"
"Otilia","Krybus","1986"
"Kien","Hanratty","1986"
"Vidar","Trystram","1986"
"Ipke","Coney","1986"
"Neelam","Heiserman","1986"
"Gian","Erie","1986"
"Mikhail","Gecsel","1986"
"Hidekazu","Flanders","1986"
"Aron","Azevdeo","1986"
"Yifei","Cools","1986"
"Ulf","Wolniewicz","1986"
"Bernd","Lubachevsky","1986"
"Leon","Panienski","1986"
"Guiseppe","Jumpertz","1986"
"Moto","Hennebert","1986"
"Hugo","Peha","1986"
"Manibrata","Gonthier","1986"
"Dannz","Falster","1986"
"Dines","Shobatake","1986"
"Visit","Demos","1986"
"Bodh","Gopalakrishnan","1986"
"Masaki","Skafidas","1986"
"Sadegh","Einsfeld","1986"
"Tadahiro","Shigei","1986"
"Cordelia","Tomescu","1986"
"Make","Ranum","1986"
"Xumin","Dahlbom","1986"
"Sachin","Christ","1986"
"Arun","Bernick","1986"
"Kirk","Baar","1986"
"Shay","Fetvedt","1986"
"Mamdouh","Hatcliff","1986"
"Stein","Uchoa","1986"
"Lena","Rindone","1986"
"Sibyl","Luan","1986"
"Oscar","Rosar","1986"
"Conal","Krone","1986"
"Tesuro","Raczkowsky","1986"
"Uta","DuCasse","1986"
"Krisda","Haumacher","1986"
"Bojan","Rabejac","1986"
"Kayoko","Bach","1986"
"Arfst","Bazelow","1986"
"Harngdar","Schueller","1986"
"Arumugam","Aamodt","1986"
"Fumiko","Sichman","1986"
"Kokou","Paciorek","1986"
"Jagoda","Erdi","1986"
"Aiman","Riexinger","1986"
"Fai","Dalphin","1986"
"Guozhong","Pleszkun","1986"
"Jinpo","Hoogerwoord","1986"
"Beshir","Liedekerke","1986"
"Insup","Nanard","1986"
"Christfried","Wursthorn","1986"
"Kazuyasu","Shackell","1986"
"Dhritiman","Zielinski","1986"
"Shen","Rassart","1986"
"Magy","Karunanithi","1986"
"Kerryn","Ritcey","1986"
"Vitaly","Akiyama","1986"
"Venkatesan","Randi","1986"
"Mariangiola","Brendel","1986"
"Chaitali","Constantine","1986"
"Tsz","Birjandi","1986"
"Gregory","Kavanagh","1986"
"Jiakeng","Strooper","1986"
